CÓDIGO;ESCUELA;REGIONAL;DISTRITO;CORREGIMIENTO;LATITUD;LONGITUD;NIVEL ESCOLAR;MATRÍCULA;ENERGIA;ACCESO;Director;Telefono;Regional Meduca;Telefono2;Categoría Implementación;IP WAN (mikrotik);IP LAN;Firewall;Gabinete 9U;PATCHPANEL;MANEJADOR DE CABLE;Bandeja;PDU;UPS;UPS SNMP Card;RT Mikrotik Tipo A (negro);RT Mikrotik Tipo B (blanco);AP INDOOR;AP OUTDOOR;Power Inyector ;Kit Starlink;Base Starlink;Gabinete 42U;Fotovoltaico;Bodega;Instalacion;Fecha final;COMENTARIOS;Configurado x Liberty
2970;ESC. AVE MARIA;LOS SANTOS;TONOSÍ;GUANICO;7.32552312;-80.4527534;Primaria;31;SI;TERRESTRE;Leonel Gomez ;67583534;ALBIS PEREZ;64930591;Fibra Activa CWP;10.80.103.196/30;172.17.190.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
2971;ESC. CAMBUTAL;LOS SANTOS;TONOSÍ;CAMBUTAL;7.26730288;-80.4870388;Primaria;49;SI;TERRESTRE;Nodiel Caballero;63006225;ALBIS PEREZ;64930591;Construcción OE;10.80.90.124/30;172.17.83.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;SI
2972;ESC. CARMELO A. FALCON;LOS SANTOS;TONOSÍ;GUANICO;7.30199868;-80.4352546;Primaria;4;SI;TERRESTRE;Gladis  Velasquez;66366114;ALBIS PEREZ;64930591;Fibra Activa CWP;10.80.103.200/30;172.17.190.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
2974;ESC. JOVERO;LOS SANTOS;TONOSÍ;GUÁNICO;7.35874284;-80.5284861;Primaria;3;NO;SD;BETILDA DAGUA PINTO;68425639;ALBIS PEREZ;64930591;Construcción FTTH;;;Pendiente;1;SD;SD;SD;SD;SD;SD;1;;1;;;;SD;;;Aguadulce;;Febrero 2026;;NO
2975;ESC. GUANICO ARRIBA;LOS SANTOS;TONOSÍ;GUANICO;7.33831376;-80.4982168;Primaria;7;SI;TERRESTRE;Ilka ;64885536;ALBIS PEREZ;64930591;Fibra Activa CWP;10.80.103.204/30;172.17.190.96/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
2977;ESC. LA LLANA;LOS SANTOS;TONOSÍ;LA TRONOSA;7.50254026;-80.5501123;Primaria;46;SI;TERRESTRE;Arturo Moreno;63754594;ALBIS PEREZ;64930591;Fibra Activa CWP;10.80.103.208/30;172.17.190.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
2978;ESC. GUANIQUITO;LOS SANTOS;TONOSÍ;LA TRONOSA;7.4739756;-80.5844153;Primaria;41;SI;TERRESTRE;Dionis Vargas;65106306;ALBIS PEREZ;64930591;Construcción OE;10.80.90.132/30;172.17.84.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;SI
3070;C.E.B.G. BILINGÜE JOSE IRENE MUÑOZ;PANAMÁ ESTE;BALBOA;SAN MIGUEL;8.455714460;-78.93683720;Basica General;149;SI;TERRESTRE;Luis de León;67526489;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.104.28/30;172.17.192.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;NO
3200;"C.E.B.G. BILINGÜE JOSE GABRIEL
DUQUE";PANAMÁ ESTE;CHEPO;CHEPO;9.172858010;-79.08858190;Basica General;1264;SI;TERRESTRE;Francisco Camarena;68198549;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.104.84/30;172.17.194.160/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3201;ESC. BETHEL;PANAMÁ ESTE;CHEPO;EL LLANO;9.18953104;-78.8041057;Primaria;14;SI;TERRESTRE;Izamar Atencio;60065886;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.148/30;172.17.28.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3207;ESC. SAN FRANCIS- CO DE PIRIATI;PANAMÁ ESTE;CHEPO;TORTÍ;9.07729102;-78.6816346;Primaria;50;SI;TERRESTRE;Lesly González;66510019;GUILLERMO MACHADO;67040413;Construcción OE;10.80.90.232/30;172.17.87.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Diciembre;;SI
3208;ESC. JUAN BAÑON AFUERA;PANAMÁ ESTE;CHEPO;CHEPO;9.163186;-79.104043;Primaria;4;NO;TERRESTRE/ACUATICO;Diodeida Murillo;66260113;GUILLERMO MACHADO;67040413;Drop CWP;10.80.97.96/30;172.17.139.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Diciembre;;SI
3212;I.P.T. MEXICO - PANAMA;PANAMÁ ESTE;CHEPO;CHEPO;9.12976183;-79.2261612;Prof. Y Tecnica;1704;SI;TERRESTRE;Juan Bonilla;63464310;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.96.64/30;172.17.130.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3213;COL. VENANCIO FENOSA PASCUAL;PANAMÁ ESTE;CHEPO;CHEPO;9.178413690;-79.09108190;Prof. Y Tecnica;1906;SI;TERRESTRE;Giovanni Mercado;63786512;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.60.63.48/30;172.16.41.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;04-dic;;;NO
3214;C.E. BILINGÜE TORTI;PANAMÁ ESTE;CHEPO;TORTÍ;8.920086740;-78.39829040;"Media Academic
a";1272;SI;TERRESTRE;Edilma Hidalgo;67189797;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.96.160/30;172.17.133.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;NO
3221;ESC. BILINGÜE AKUA YALA;PANAMÁ ESTE;CHEPO;COMARCA MADUGANDÍ;9.17125536;-78.7997248;Primaria;139;SI;TERRESTRE;Francisco Castillo;69550029;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.152/30;172.17.28.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3230;"ESC. CALOBRE
ABAJO";PANAMÁ ESTE;CHEPO;CHEPO;9.219888;-78.982055;Primaria;5;NO;TERRESTRE;Liliana Samudio;64749523;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.156/30;172.17.28.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Diciembre;;SI
3231;ESC. QUEBRADA TRAPICHE;PANAMÁ ESTE;CHEPO;CHEPO ;9.09980292;-78.9566374;Primaria;4;NO;SD;MARITZA TORRES;6745-2312;GUILLERMO MACHADO;67040413;Construcción OE;;;Pendiente;1;SD;SD;SD;SD;SD;SD;1;;1;;;;SD;;;Juan Diaz;;Febrero 2026;;NO
3232;C.E.B.G. BILINGÜE UNION DE AZUERO;PANAMÁ ESTE;CHEPO;CHEPO;9.15684735;-79.1672676;Primaria;864;SI;TERRESTRE;Calixta Rentería;66379485;GUILLERMO MACHADO;67040413;Drop CWP;10.60.63.204/30;172.16.46.96/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3237;C.E.B.G. BILINGÜE SANTA ISABEL;PANAMÁ ESTE;CHEPO;CHEPO;9.1728983;-79.1029465;Basica General;1507;SI;TERRESTRE;Edith de Vásquez;67579450;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.104.100/30;172.17.195.32/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3238;C.E.B.G. BILINGÜE SUPERACION CAMPESINA;PANAMÁ ESTE;CHEPO;CHEPO;9.16457577;-79.1484707;Primaria;219;SI;TERRESTRE;Raquel Rodriguez;66092830;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.160/30;172.17.29.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3239;ESC. RIO PIEDRA;PANAMÁ ESTE;CHEPO;CAÑITA;9.21758013;-78.8766375;Primaria;22;SI;TERRESTRE;Danis Castillo;66629800;GUILLERMO MACHADO;67040413;Construcción OE;10.80.90.240/30;172.17.87.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3241;"C.E.B.G. BILINGÜE
CLIMACO DELGADO B.";PANAMÁ ESTE;CHEPO;CAÑITA;9.21619123;-78.8880264;Basica General;588;SI;TERRESTRE;Raúl Naranjo;67414033;GUILLERMO MACHADO;67040413;Drop CWP;10.60.61.180/30;172.16.29.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3243;ESC. BUENOS AIRES;PANAMÁ ESTE;CHEPO;CAÑITA;9.239703830;-78.82144620;Primaria;10;SI;TERRESTRE;María Jurado;63689587;GUILLERMO MACHADO;67040413;Construcción OE;10.80.90.244/30;172.17.87.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3246;ESC. LA RIVIERA;PANAMÁ ESTE;CHEPO;EL LLANO;9.186970590;-78.88698240;Primaria;36;SI;TERRESTRE;Maria Gonzalez;64592143;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.104.104/30;172.17.195.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;NO
3253;ESC. PLAYA CHUZO AFUERA;PANAMÁ ESTE;CHEPO;TORTÍ;8.91886365;-78.3849685;Primaria;43;SI;TERRESTRE;Erika García;65120567;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.164/30;172.17.29.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3256;ESC. LA OCHO;PANAMÁ ESTE;CHEPO;TORTÍ;8.925632;-78.2088699;Primaria;5;SI;TERRESTRE;Ilka Mendoza;65338926;GUILLERMO MACHADO;67040413;Construcción OE;10.80.90.248/30;172.17.87.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Enero 2026;;SI
3257;ESC. PLATANARES;PANAMÁ ESTE;CHEPO;EL LLANO;9.2169371;-79.004486;Primaria;12;SI;TERRESTRE;Romelia Santamaria ;63067712;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.168/30;172.17.29.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3275;ESC. RIO TORTI ABAJO;PANAMÁ ESTE;CHEPO;TORTÍ;8.94556085;-78.3868955;Primaria;55;SI;TERRESTRE;Jaqueline Rodriguez;68249277;GUILLERMO MACHADO;67040413;Construcción OE;10.80.90.252/30;172.17.87.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3276;C.E.B.G. BILINGÜE PIRIATI-EMBERA;PANAMÁ ESTE;CHEPO;COMARCA MADUGANDÍ;9.05077254;-78.6236614;Primaria;330;SI;TERRESTRE;Luis Rodríguez;64986761;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.0/30;172.17.88.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3280;ESC. LOMA BONITA;PANAMÁ ESTE;CHEPO;TORTÍ;9.01796704;-78.5603865;Primaria;12;SI;TERRESTRE;Luzmila Chavez;69692647;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.4/30;172.17.88.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3285;ESC. CAÑAZAS;PANAMÁ ESTE;CHEPO;TORTÍ;8.93220845;-78.2608474;Primaria;34;SI;TERRESTRE;Irma Santana;68763609;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.8/30;172.17.88.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3286;ESC. BILINGÜE MARIA ELENA DIAZ;PANAMÁ ESTE;CHEPO;TORTÍ;8.958842770;-78.44622800;Primaria;216;SI;TERRESTRE;Marileidi Arroyo;68369535;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.12/30;172.17.88.96/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3288;ESC. SANTA ROSA DE LIMA;PANAMÁ ESTE;CHEPO;TORTÍ;8.9803589;-78.5024708;Primaria;98;SI;TERRESTRE;Yaneth Hernández;61032977;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.16/30;172.17.88.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3289;ESC. IPETI CHOCO;PANAMÁ ESTE;CHEPO;TORTÍ;8.9694958;-78.5147614;Primaria;119;SI;TERRESTRE;Jeny Sánchez;67228029;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.20/30;172.17.88.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3290;ESC. UNICITO;PANAMÁ ESTE;CHEPO;EL LLANO;9.2377873;-79.0150963;Primaria;35;SI;TERRESTRE;Lourdes Luna;67942824;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.24/30;172.17.88.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3292;ESC. HIGUERONAL CABECERA;PANAMÁ ESTE;CHEPO;TORTÍ;8.9303591;-78.3110819;Primaria;15;SI;TERRESTRE;Elix Samaniego ;69127716;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.28/30;172.17.88.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Enero 2026;;SI
3296;ESC. PALMAS BELLAS;PANAMÁ ESTE;CHEPO;TORTÍ;8.88675632;-78.2898321;Primaria;60;SI;TERRESTRE;Mileily García;64551748;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.32/30;172.17.89.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3300;ESC. CATRIGANDI;PANAMÁ ESTE;CHEPO;TORTÍ;9.02551902;-78.5900174;Primaria;37;SI;TERRESTRE;Gloriela Batista;67513773;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.36/30;172.17.89.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3304;ESC. LORENZA G. DE LASSO;PANAMÁ ESTE;CHEPO;EL LLANO;9.221384;-78.9656388;Primaria;130;SI;TERRESTRE;Fulvia Villarreal;68393297;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.172/30;172.17.29.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3305;ESC. LLANO CARTI;PANAMÁ ESTE;CHEPO;EL LLANO;9.31091304;-78.9852486;Primaria;3;SI;TERRESTRE;Isidro Morales;63838826;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.40/30;172.17.89.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Enero 2026;;SI
3306;ESC. BILINGÜE ATANACIO MORA- LES;PANAMÁ ESTE;CHEPO;COMARCA MADUGANDÍ;8.9861009;-78.5033453;Primaria;325;SI;TERRESTRE;Amarilis Velasquez;65061658;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.44/30;172.17.89.96/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3309;ESC. NUEVO PANAMA;PANAMÁ ESTE;CHEPO;TORTÍ;8.89341475;-78.3263597;Primaria;23;SI;TERRESTRE;Aurora Mendoza;64346906;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.48/30;172.17.89.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3312;ESC. PLAYA CHUZO ADENTRO;PANAMÁ ESTE;CHEPO;TORTÍ;8.85803441;-78.3831394;Primaria;6;SI;TERRESTRE;Yanselys Acosta;66469675;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.52/30;172.17.89.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3313;ESC. QUEBRADA CALI;PANAMÁ ESTE;CHEPO;TORTÍ;9.04821355;-78.6360249;Primaria;95;SI;TERRESTRE;Johana Sanjur ;68286167;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.56/30;172.17.89.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3314;ESC. CURTI;PANAMÁ ESTE;CHEPO;TORTÍ;9.00457809;-78.5393053;Primaria;88;SI;TERRESTRE;Alcibiades Frias;65277452;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.60/30;172.17.89.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3316;ESC. PLAYA CHUZO CENTRO;PANAMÁ ESTE;CHEPO;TORTÍ;8.88369259;-78.3830263;Primaria;5;SI;TERRESTRE;Lismelly Murillo;66499758;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.64/30;172.17.90.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Enero 2026;;SI
3317;ESC. SAN JOSE DE CAÑAZAS;PANAMÁ ESTE;CHEPO;TORTÍ;8.91699013;-78.2433433;Primaria;83;SI;TERRESTRE;Julián Jordán;69034368;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.68/30;172.17.90.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3318;ESC. VIRGEN DEL CARMEN;PANAMÁ ESTE;CHEPO;TORTÍ;8.94028593;-78.3490389;Primaria;15;SI;TERRESTRE;José Murillo;6793-7869;GUILLERMO MACHADO;67040413;Construcción OE;10.80.91.72/30;172.17.90.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3325;C.E.B.G. BILINGÜE JOSE DEL C. ECHEVERS;PANAMÁ ESTE;CHEPO;LAS MARGARI- TAS;9.189524750;-79.08719300;Basica General;1028;SI;TERRESTRE;Isaac Rodríguez;68373142;GUILLERMO MACHADO;67040413;Fibra Activa CWP;10.80.104.108/30;172.17.195.96/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3338;C.E.B.G. BILINGÜE TIERRA PROMETIDA;PANAMÁ ESTE;CHEPO;CHEPO;9.15144572;-79.2095693;Primaria;421;SI;TERRESTRE;Juan Pinto;66170943;GUILLERMO MACHADO;67040413;Construcción FTTH;10.80.83.176/30;172.17.29.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3792;ESC. TOMAS ARIAS;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.174597270;-79.61218090;Primaria;1121;SI;TERRESTRE;Octabio Quijada;6046-8930;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.16/30;172.17.200.128/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3793;ESC. PRESIDENTE JOHN F. KENNEDY;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.122191790;-79.60384870;Primaria;1406;SI;TERRESTRE;Maria de Salazar;6812-3822;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.20/30;172.17.200.160/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3794;ESC. VILLA UNIDA;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.19113922;-79.6240735;Primaria;621;SI;TERRESTRE;Darinel Sinclair;68951055;PEDRO ESPINOSA;64336468;Drop CWP;10.60.61.248/30;172.17.143.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3798;C.E.B.G. NUEVO CAIMITILLO;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.152804000;-79.53851200;Basica General;538;SI;TERRESTRE;Nidia chambers;6514-5075;PEDRO ESPINOSA;64336468;Construcción OE;10.80.91.192/30;172.17.94.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3808;I.P.T. CHILIBRE;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.191191340;-79.62469310;Prof. Y Tecnica;664;SI;TERRESTRE;Martin Conmrie;66420597;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.60.63.60/30;172.16.41.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;NO
3816;C.E.B.G. MARIA LA TORRE;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.17146922;-79.5624708;Basica General;816;SI;TERRESTRE;Gabriel Gaitan;62493933;PEDRO ESPINOSA;64336468;Drop CWP;10.80.102.52/30;172.17.177.160/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3817;ESC. DOMINGO ROMERO;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.170358120;-79.53191530;Primaria;584;SI;TERRESTRE;Martiza Sanjur;67596612;PEDRO ESPINOSA;64336468;Construcción OE;10.80.91.196/30;172.17.94.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3818;ESC. EL ÑAJU;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.15730258;-79.5885819;Basica General;427;SI;TERRESTRE;Ana Paula Perez;67054628;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.36/30;172.17.33.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3819;CTRO.  EDUCATIVO JOSE ARTIGAS;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.159354000;-79.54100300;Primaria;1880;SI;TERRESTRE;Sonia gonzalez;65386116;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.28/30;172.17.200.224/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3822;ESC. DON BOSCO RURAL;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.13874385;-79.6069056;Primaria;257;SI;TERRESTRE;Ruth Moran;68814150;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.32/30;172.17.201.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Diciembre;;SI
3823;ESC. SANTOS JORGE A.;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.15480259;-79.619693;Primaria;1139;SI;TERRESTRE;Silvia de Gil;63977533;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.40/30;172.17.33.64/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Enero 2026;;SI
3824;C.E.B.G. PRESIDENTE ROOSEVELT;PANAMÁ NORTE;PANAMÁ;CHILIBRE;9.16443533;-79.6184315;Basica General;1133;SI;TERRESTRE;Bienvenido Bejerano;6633-8097;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.44/30;172.17.33.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3825;ESC. NICOLLE GARAY;PANAMÁ NORTE;PANAMÁ;ALCALDE DIAZ;9.12564447;-79.5715216;Primaria;936;SI;TERRESTRE;Antonio Ureña;65146484;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.36/30;172.17.201.32/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Diciembre;;SI
3827;CTRO. SAN JUAN PABLO II;PANAMÁ NORTE;PANAMÁ;ERNESTO CÓRDOBA CAMPOS;8.968219000;-79.53615700;Primaria;1524;SI;TERRESTRE;Rosa Almanza;65568205;PEDRO ESPINOSA;64336468;Fibra Activa CWP;10.80.105.40/30;172.17.201.64/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Enero 2026;;SI
3829;ESC. SAN PABLO Y VILLANUEVA;PANAMÁ NORTE;PANAMÁ;LAS CUMBRES;9.1194644;-79.5852836;Primaria;1341;SI;TERRESTRE;Plinio Peña;62837915;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.48/30;172.17.33.128/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Juan Diaz;;Enero 2026;;SI
3830;ESC. VILLA MILAGRO;PANAMÁ NORTE;PANAMÁ;"ERNESTO CÓRDOBA
CAMPOS";9.09142076;-79.5048012;Primaria;433;SI;TERRESTRE;Marta Vasquez;67757535;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.52/30;172.17.33.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Diciembre;;SI
3831;C.E.B.G. SANTA LIBRADA RURAL;PANAMÁ NORTE;PANAMÁ;LAS CUMBRES;9.06345;-79.535471;Basica General;324;SI;TERRESTRE;Pascula Becerra;69298005;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.56/30;172.17.33.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Juan Diaz;;Enero 2026;;SI
3832;ESC. VILLA CARDE- NAS;PANAMÁ NORTE;PANAMÁ;LAS CUMBRES;9.06119187;-79.5488597;Primaria;317;SI;TERRESTRE;Linda Britton;66196542;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.60/30;172.17.33.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
3833;ESC. GUILLERMO PATTERSON;PANAMÁ NORTE;PANAMÁ;LAS CUMBRES;9.07906723;-79.5691161;Primaria;193;SI;TERRESTRE;Luis Magallon;60124448;PEDRO ESPINOSA;64336468;Construcción FTTH;10.80.84.64/30;172.17.34.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Juan Diaz;;Enero 2026;;SI
